meter_id,transformer_id,customer_class,barangay,lat,lon,monthly_consumption_202411,monthly_consumption_202412,monthly_consumption_202501,monthly_consumption_202502,monthly_consumption_202503,monthly_consumption_202504,monthly_consumption_202505,monthly_consumption_202506,monthly_consumption_202507,monthly_consumption_202508,monthly_consumption_202509,monthly_consumption_202510,kVA
MTR_000001,TX_0001,residential,Maligaya,14.606376245838588,121.17713201330255,299.68425089947965,332.8013073323008,0.0,196.00750958667373,147.048151550762,111.89513263037698,327.06673019328446,36.07833570926638,78.68836229787115,146.87625349444056,0.0,236.84571281264337,423.19
MTR_000002,TX_0001,residential,Maligaya,14.608253024454878,121.17579316283658,147.08659498222457,39.89297229947218,0.0,322.55552654951873,139.30494364885487,11.251990075981723,150.6138302371295,580.2547964224427,0.0,101.87290469725036,151.01421327062,89.2447405669864,727.66
MTR_000003,TX_0001,residential,Maligaya,14.604176199300072,121.17588410549455,48.51931273332306,100.47150102061124,0.0,143.40665568113263,93.62195473238435,45.39387766127376,111.37729044274667,21.459817775886165,134.57204726591976,248.7230978639359,375.5692692503712,261.6578248307254,456.01
MTR_000004,TX_0001,residential,Maligaya,14.607539125667595,121.17604253291324,147.63105622450232,0.0,49.28864776230323,164.5519865392776,321.71490671762297,0.0,0.0,213.69913562937688,61.52481620382815,112.32813767647237,391.4274767633567,0.0,572.64
MTR_000005,TX_0001,residential,Maligaya,14.608590912607772,121.17496787211714,166.05611129933664,256.66803696321847,279.15611824996995,267.93402941585265,252.46159487916088,252.05835475050623,191.5991096013751,116.2118668846354,71.53503576574434,33.458270010031924,207.50194131253832,4.153180546519991,353.6
MTR_000006,TX_0001,industrial,Maligaya,14.607946132405377,121.17531477155131,2507.788284480384,2234.6632364316442,2726.021940764478,2670.1052471676517,2813.7724650440177,3212.6297909332516,3624.238516539866,3815.6413761130934,3510.0349330434774,4171.077392074894,3960.6272276239356,3361.6924485633754,5338.04
MTR_000007,TX_0001,commercial,Maligaya,14.608561815892122,121.17538422483659,707.8794546232258,671.0586099549193,647.5211476214954,772.3577517875593,635.0058512007301,722.4188990635076,821.8765758114164,1120.9401643706667,832.6660907219067,812.9988144076628,830.77615097661,723.154948168961,1382.29
MTR_000008,TX_0001,residential,Maligaya,14.607875017390588,121.17438039177112,73.48795379506618,148.58641849291666,99.1133038413603,0.0,166.24631643698382,295.26825904338205,188.09799210086945,284.0389116869596,211.73810831825244,221.2361610677175,0.0,49.60053428595111,416.68
MTR_000009,TX_0001,residential,Maligaya,14.606714817044372,121.17627046841396,0.0,137.88234549918533,99.72074005239054,279.548761920646,128.15208803049245,249.23653970003937,3.4051519598297944,163.4872703263385,192.75247349901716,79.01963192643899,481.63433488927456,187.06582774458792,608.56
MTR_000010,TX_0001,commercial,Maligaya,14.604923607109958,121.17808723628983,660.1113283959027,864.8431214046092,716.4495678899524,704.6499659415513,867.4432686459566,859.9937360564841,900.2209536108912,1059.8546877183305,1076.674982244052,977.8691665826808,953.6469270680433,788.0673581752885,1510.17
MTR_000011,TX_0001,residential,Maligaya,14.606579669229262,121.17504492955253,366.44526154726566,0.0,254.998935171185,0.0,169.51905311012902,245.64397629806643,0.0,481.13332759872554,202.24048238088062,152.50616730893532,353.746229064781,229.9274886283266,612.5
MTR_000012,TX_0001,residential,Maligaya,14.608055457070952,121.17396400150469,0.0,308.7014600414952,283.83791327142,188.0585178389249,180.55991020703803,266.0256562785579,180.83694831814256,195.1949590394819,351.6569028186349,236.16206062664543,144.00738770160973,0.0,461.96
MTR_000013,TX_0001,residential,Maligaya,14.609594333735712,121.17506340998082,0.0,73.83352193002851,31.54361095271291,13.66947120668246,21.825074389102387,113.96209586494227,102.0528840488473,29.3164144541046,67.78402820816254,5.592941186193122,60.594193100840116,10.229913517269411,162.17
MTR_000014,TX_0001,commercial,Maligaya,14.607965452559755,121.17500010737432,777.7960433372025,784.6982348564422,664.3521781799866,759.5170702008793,775.0799052882546,954.0571066463433,977.5651565525476,956.1608749285858,992.1761303519269,1009.1250083481854,1013.208734568565,904.1443305155581,1450.88
MTR_000015,TX_0001,residential,Maligaya,14.60545794718431,121.17612909962116,159.02163195366808,0.0,392.108600802616,0.0,39.6026032122477,217.55678425711227,176.89714092073552,67.31723741101835,172.64678960968675,43.52344030554113,139.07681392977986,44.57236927526793,498.97
MTR_000016,TX_0001,residential,Maligaya,14.607482963679981,121.17515485230246,101.9409694497145,66.76726809930896,34.62128933759335,28.88796768781035,16.694102190092405,81.20732387198737,38.43247503442896,0.0,15.828255234549973,43.05914298759533,31.735053896337536,25.492995903134577,124.85
MTR_000017,TX_0001,residential,Maligaya,14.607410336021184,121.17643030212223,304.5570466954813,508.4679634225052,300.8455476782728,22.4650259792419,0.0,320.36074401158544,0.0,194.693680969494,129.54774587907494,177.44729075043165,155.21288646810888,126.91629568328685,669.85
MTR_000018,TX_0001,commercial,Maligaya,14.606505125136929,121.17640086769033,720.11618141179,799.520306859094,625.3806916363685,739.3963815282585,805.3238300787235,943.7484611967925,1124.6889534009044,1182.2613048569272,1189.1678309397105,1094.0211131095668,1223.6484319678266,1227.8665134766225,1777.99
MTR_000019,TX_0001,residential,Maligaya,14.607129585847838,121.17684437830502,335.99307775631246,172.07235739590942,230.8677353237818,177.65512338856695,164.24121427352085,0.0,397.906761417069,0.0,373.501533609908,275.4791897002086,186.99642765766635,0.0,489.59
MTR_000020,TX_0002,commercial,Santa Cruz,14.712402303505232,120.97904786524329,815.014126237488,642.534376336083,716.8416087704878,709.9750890247653,714.4939116484015,936.4182489293756,947.7713915926417,983.5311470681149,1019.0901314896652,937.3204239818566,834.6429166588118,963.1382574793946,1307.42
MTR_000021,TX_0002,residential,Santa Cruz,14.71168195924343,120.98117078374416,294.96963821331883,80.46941472137229,125.35463491569463,192.43484293059817,107.64147972827715,309.1227032637449,0.0,290.7684622008542,257.2709134868562,413.93091269404044,476.00244196162714,193.00811626779154,711.89
MTR_000022,TX_0002,commercial,Santa Cruz,14.71113563363933,120.98001102524198,668.1625966757239,643.844721358085,652.7622894210482,666.6762107797286,822.4322445631229,904.8120255537686,1180.3627733006588,1234.146931345398,1059.9528339002263,1268.007803352191,1104.2087057241322,1163.0364681868402,1701.63
MTR_000023,TX_0002,residential,Santa Cruz,14.712556156713513,120.98023213747659,0.0,48.09804680180578,198.39353855424838,121.78817153071333,279.72138339558484,133.9052393552858,140.2496474222035,72.69576472727279,241.39903725805712,103.55926938104068,9.547252609304223,304.54341583734134,393.87
MTR_000024,TX_0002,residential,Santa Cruz,14.7112141666931,120.98100414070589,56.78265156931084,314.8576312762974,113.27678784168934,27.47812750178575,208.68438366956445,0.0,191.82499471459954,222.52527931225433,444.7179969091612,116.9847950498352,128.80522505975065,23.149460539696605,623.21
MTR_000025,TX_0002,commercial,Santa Cruz,14.711196234759216,120.97964674922021,688.2242682838106,681.4635964899271,658.8188097979972,639.5763723023806,819.7115416885722,854.6083768869725,935.1758832517648,882.5485994403821,809.4913259553947,848.5773662266785,817.6390014786139,680.3975024722063,1314.27
MTR_000026,TX_0002,residential,Santa Cruz,14.710962202094978,120.9801115396076,0.0,35.74905424268793,0.0,0.28339073954612104,260.19636815347206,205.92315156934976,444.03397186466503,298.49293831762543,269.05911555524386,65.57009070858436,260.7121949738281,170.2973139034023,608.48
MTR_000027,TX_0002,commercial,Santa Cruz,14.710545317360506,120.98005349175936,867.88707247741,699.6677758881838,967.9104190980609,577.9632320173718,814.5328925550975,1025.627195509728,963.8941911922144,998.232010947358,1122.623751767467,1013.8034620608717,1093.4572800928206,1002.650046361767,1353.22
MTR_000028,TX_0002,commercial,Santa Cruz,14.709898196526199,120.98052322690442,838.698887657275,633.6386578187488,812.9076214365723,661.9106282726245,691.6747459767878,660.777413040477,960.299869239838,881.3560259448013,1266.2867183425947,931.1559225389515,1126.0824316750122,889.6042875437623,1883.8
MTR_000029,TX_0002,industrial,Santa Cruz,14.710976890424462,120.97851312742549,2362.561958583436,2115.335421787409,2176.1111248245165,2194.4487700206246,2489.847009667255,2948.700390141269,2397.3266915115387,3086.2133527703327,2687.4908924949314,2844.576630020339,2836.059456662946,2503.0047991365764,3804.09
MTR_000030,TX_0002,residential,Santa Cruz,14.709243367641294,120.98018571553605,476.67440781153635,19.231498479029923,113.35475504062649,114.3796979501375,130.41355763570155,72.12094405862388,214.40544558574476,0.0,284.3957932377575,320.8426309844527,306.45408501975066,11.74829769634934,592.72
MTR_000031,TX_0002,residential,Santa Cruz,14.711551310166145,120.97994427595617,0.0,56.9738858780335,90.6004511026069,430.44331586302116,242.55350233323531,266.3503542721259,0.0,354.0805826754227,309.94363563862294,242.0470228263041,0.0,118.48089752816509,614.12
MTR_000032,TX_0002,residential,Santa Cruz,14.709778069804475,120.98040246899559,223.03602374483847,204.83186971600645,6.140563780086154,147.8593693727823,223.66126624790436,376.7613336507699,197.7763977331303,139.6192422928738,286.21317608017046,192.489848645314,309.0136613291457,163.4405300297721,495.7
MTR_000033,TX_0002,commercial,Santa Cruz,14.712041032854211,120.98097931306354,872.6909447647988,661.6748720721362,761.2955062771242,523.0272814064854,609.3022560431452,672.9341373741684,731.8002392609378,888.9277768412895,888.4128310763914,963.0657926038253,941.9544755736991,726.1260360905445,1332.72
MTR_000034,TX_0002,residential,Santa Cruz,14.711389952888318,120.97899573191285,0.0,198.3270347136955,4.721922909343903,0.0,165.65847114495284,80.31025152559054,425.54048445008823,348.5077466957718,278.43951972619396,52.690123069856696,332.1798744197368,438.30480608507594,592.74
MTR_000035,TX_0002,residential,Santa Cruz,14.713433366371634,120.9809772274971,24.236531650106347,0.0,14.570852739055598,35.03535842212705,46.03681013836392,64.48970698201751,0.0,45.94678054526108,33.4435096529646,29.63925791746686,39.95574219648607,27.446214667083474,94.71
MTR_000036,TX_0002,residential,Santa Cruz,14.710451912619803,120.98128217402873,248.84773393619724,183.45697018570257,68.81265208310998,6.855341277035251,58.956855134211196,180.58086628976127,0.0,286.91885168703817,0.0,451.66098778809896,109.23410678699224,0.0,566.51
MTR_000037,TX_0002,residential,Santa Cruz,14.709602830555722,120.97931821728494,141.16431459665577,147.5799040280982,0.0,140.47013060115566,205.64868054732375,372.101567392459,192.8496070698334,100.40619829232672,117.67123833914286,223.68735728694992,0.0,402.9263961805041,531.74
MTR_000038,TX_0002,residential,Santa Cruz,14.710448360929087,120.97896576107573,226.49673458286844,0.0,207.5733462433839,370.75667343681675,117.07641449431291,0.0,473.4340614973888,118.12672378708679,0.0,488.03306317161355,271.24263799630694,245.01665155442225,706.07
MTR_000039,TX_0002,residential,Santa Cruz,14.710695986302394,120.98171247003248,301.90095092888487,48.130607515211224,34.88004032051039,0.0,105.7936364265738,170.24605632209972,0.0,187.77508968021104,42.593834594416165,302.2888525444923,435.5303143985103,40.191466992335165,642.52
MTR_000040,TX_0002,residential,Santa Cruz,14.712506353528902,120.97991778803218,504.16342161241795,179.8907302756058,295.5460812269556,161.81635614380306,375.188415175987,17.97121163467017,132.44987037592557,385.36136264710905,423.1260617999725,408.6725639678358,370.6250177556068,156.75744612492008,695.57
MTR_000041,TX_0002,residential,Santa Cruz,14.71080935817773,120.98035905426109,14.63554480599764,244.8826574475665,146.47428908914372,0.0,0.0,182.83451649078413,138.19249430780965,330.8606549811074,404.63040272399917,64.99153009446519,287.48378130076327,151.43146157812484,591.78
MTR_000042,TX_0002,commercial,Santa Cruz,14.710287626749938,120.9804013496261,699.2859240033412,940.4108686057178,692.9578724174497,642.5546856822016,1080.2513572262496,991.5543790083105,1075.6317922374951,1102.8518116420323,1369.6116330114287,1129.6889151984797,1325.5442042443512,1187.863624175788,2041.39
MTR_000043,TX_0002,industrial,Santa Cruz,14.711045265897761,120.98114670509207,2213.461651605538,2043.762658811992,2108.319934830248,2394.938387132173,2494.6587489367203,3097.528437517909,3534.5205436067235,3740.728253852453,3754.4960552028583,3896.267415086722,4353.353279324936,3347.0998910643666,5583.33
